schemaVersion,recordType,source.name,source.url,content.entityName,content.data.employeeCount,collectedAt
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/vera-health,Vera Health,6.0,2026-09-06T17:04:11.205508Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/pharos,Pharos,5.0,2026-09-06T17:04:11.205628Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/et-al,et al.,2.0,2026-09-06T17:04:11.205677Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/keet,Keet,2.0,2026-09-06T17:04:11.205707Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/no-logo,No Logo,15.0,2026-09-06T17:04:11.205836Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/dayflow,Dayflow,2.0,2026-09-06T17:04:11.205964Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/surebright,SureBright,35.0,2026-09-06T17:04:11.206089Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/usul,Usul,15.0,2026-09-06T17:04:11.206122Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/oway,Oway,16.0,2026-09-06T17:04:11.206155Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/elayne,Elayne,8.0,2026-09-06T17:04:11.206285Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/blaze-2,Blaze,5.0,2026-09-06T17:04:11.206317Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/tradeflow,TradeFlow,2.0,2026-09-06T17:04:11.206453Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/voker,Voker,6.0,2026-09-06T17:04:11.206485Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/rastro,Astro,3.0,2026-09-06T17:04:11.206624Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/quetzal,Quetzal,2.0,2026-09-06T17:04:11.206758Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/typa,Typa,2.0,2026-09-06T17:04:11.206791Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/draft-the-record,Draft The Record,5.0,2026-09-06T17:04:11.206931Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/orca-client,Orca Client,2.0,2026-09-06T17:04:11.207064Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/assembly-hoa,Assembly HOA,12.0,2026-09-06T17:04:11.207205Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/autarc,autarc,30.0,2026-09-06T17:04:11.207341Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/polymet,Polymet,3.0,2026-09-06T17:04:11.207478Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/propaya,Propaya,2.0,2026-09-06T17:04:11.207619Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/zeropath,ZeroPath,10.0,2026-09-06T17:04:11.207764Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/bluedoor,Bluedoor,1.0,2026-09-06T17:04:11.207913Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/starcloud,Starcloud,12.0,2026-09-06T17:04:11.208059Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/dataleap,Dataleap,6.0,2026-09-06T17:04:11.208205Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/handled,Handled,2.0,2026-09-06T17:04:11.208363Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/rescript,Rescript,2.0,2026-09-06T17:04:11.208630Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/heroui,HeroUI,5.0,2026-09-06T17:04:11.208828Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/haystackeditor,Haystack,2.0,2026-09-06T17:04:11.208960Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/odo,Odo,2.0,2026-09-06T17:04:11.208990Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/cartage,Cartage,12.0,2026-09-06T17:04:11.209110Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/youshift,YouShift,10.0,2026-09-06T17:04:11.209230Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/palmier,Palmier,2.0,2026-09-06T17:04:11.209349Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/simple-ai,Besimple AI,11.0,2026-09-06T17:04:11.209480Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/sensei,Sensei,2.0,2026-09-06T17:04:11.209599Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/laminar,Laminar,6.0,2026-09-06T17:04:11.209623Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/presti-ai,PARES AI,16.0,2026-09-06T17:04:11.209749Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/the-forecasting-company,The Forecasting Company,7.0,2026-09-06T17:04:11.209880Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/praxos,Praxos,3.0,2026-09-06T17:04:11.210004Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/zettascale,Zettascale,2.0,2026-09-06T17:04:11.210128Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/brighterway,Brighterway,14.0,2026-09-06T17:04:11.210254Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/soff,Soff,6.0,2026-09-06T17:04:11.210283Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/parley,Parley,3.0,2026-09-06T17:04:11.210432Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/thunder-compute,Thunder Compute,9.0,2026-09-06T17:04:11.210577Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/kura-ai,Kura AI,2.0,2026-09-06T17:04:11.210785Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/emergent,Emergent,,2026-09-06T17:04:11.210936Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/zeit-ai,Zeit AI,12.0,2026-09-06T17:04:11.211163Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/piggy-robotics,Piggy Robotics,5.0,2026-09-06T17:04:11.211336Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/distro,Distro,11.0,2026-09-06T17:04:11.211480Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/mage-legal,Mage Legal,2.0,2026-09-06T17:04:11.211618Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/conductor-quantum,Conductor Quantum,4.0,2026-09-06T17:04:11.211807Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/opslane,Opslane,1.0,2026-09-06T17:04:11.211947Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/winfunc,winfunc,2.0,2026-09-06T17:04:11.212220Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/seals-ai,Seals AI,4.0,2026-09-06T17:04:11.212393Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/drillbit,Drillbit,10.0,2026-09-06T17:04:11.212546Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/sharpe,Harper,3.0,2026-09-06T17:04:11.212688Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/redouble-ai,Redouble AI,3.0,2026-09-06T17:04:11.212819Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/planbase,Planbase,6.0,2026-09-06T17:04:11.212946Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/anara,Anara,5.0,2026-09-06T17:04:11.212981Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/vibe,Vibe,2.0,2026-09-06T17:04:11.213013Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/zoa-research,Zoa Research,5.0,2026-09-06T17:04:11.213147Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/clearly-ai,Clearly AI,17.0,2026-09-06T17:04:11.213284Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/overstand-labs,Overstand Labs,4.0,2026-09-06T17:04:11.213419Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/ontra-mobility,Ontra Mobility,2.0,2026-09-06T17:04:11.213555Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/aluna,Aluna,3.0,2026-09-06T17:04:11.213589Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/panora,Panora,1.0,2026-09-06T17:04:11.213729Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/cmux,cmux,3.0,2026-09-06T17:04:11.213802Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/creativemode,CreativeMode,5.0,2026-09-06T17:04:11.213949Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/anthrogen,Anthrogen,6.0,2026-09-06T17:04:11.214095Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/benchify,Benchify,4.0,2026-09-06T17:04:11.214236Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/fazeshift,Fazeshift,8.0,2026-09-06T17:04:11.214376Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/taxgpt,TaxGPT,45.0,2026-09-06T17:04:11.214523Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/mito-health,Mito Health,5.0,2026-09-06T17:04:11.214670Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/lighthouz-ai,Lighthouz AI,8.0,2026-09-06T17:04:11.214821Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/modus,Modus,3.0,2026-09-06T17:04:11.214858Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/ledgerup,LedgerUp,5.0,2026-09-06T17:04:11.215007Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/plume,Plume,4.0,2026-09-06T17:04:11.215046Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/stormy,Stormy,5.0,2026-09-06T17:04:11.215195Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/dench-com,Dench.com,6.0,2026-09-06T17:04:11.215346Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/gauge,Gauge,5.0,2026-09-06T17:04:11.215390Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/kenley,Kenley,6.0,2026-09-06T17:04:11.215539Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/tivara,Nivara,2.0,2026-09-06T17:04:11.215715Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/minusx,MinusX,2.0,2026-09-06T17:04:11.215890Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/joinlore,Lore,2.0,2026-09-06T17:04:11.216096Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/parahelp,Parahelp,11.0,2026-09-06T17:04:11.216268Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/codeviz,CodeViz,2.0,2026-09-06T17:04:11.216436Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/runlocal-ai,RunLocal AI,3.0,2026-09-06T17:04:11.216607Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/dodo,Dodo,6.0,2026-09-06T17:04:11.216644Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/elevate-2,Elevate,3.0,2026-09-06T17:04:11.216807Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/storia-ai,Storia AI,2.0,2026-09-06T17:04:11.216974Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/deepsim-inc,"DeepSim, Inc.",4.0,2026-09-06T17:04:11.217142Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/scape,Scape,5.0,2026-09-06T17:04:11.217182Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/proxis,Proxis,3.0,2026-09-06T17:04:11.217344Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/willow,Willow,7.0,2026-09-06T17:04:11.217515Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/cloudglue,Cloudglue,4.0,2026-09-06T17:04:11.217684Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/networkocean,NetworkOcean,4.0,2026-09-06T17:04:11.217860Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/silurian,Silurian,6.0,2026-09-06T17:04:11.218028Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/unbound,Unbound,7.0,2026-09-06T17:04:11.218192Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/decisional-ai,Decisional AI,3.0,2026-09-06T17:04:11.218355Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/stardrift,Stardrift,3.0,2026-09-06T17:04:11.218525Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/firstwork,FirstWork,9.0,2026-09-06T17:04:11.218689Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/sorcerer,Sorcerer,4.0,2026-09-06T17:04:11.218854Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/wordware,Wordware,15.0,2026-09-06T17:04:11.219019Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/maitai,Maitai,6.0,2026-09-06T17:04:11.219182Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/corgi-insurance,Corgi Insurance,250.0,2026-09-06T17:04:11.219354Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/sagecare,Sage Care,3.0,2026-09-06T17:04:11.219518Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/bayesline,Bayesline,3.0,2026-09-06T17:04:11.219686Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/digitalcarbon,DigitalCarbon,0.0,2026-09-06T17:04:11.219865Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/random-labs,Random Labs,,2026-09-06T17:04:11.220042Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/unsloth-ai,Unsloth AI,8.0,2026-09-06T17:04:11.220215Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/codes-health,Codes Health,25.0,2026-09-06T17:04:11.220381Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/entangl,Entangl,15.0,2026-09-06T17:04:11.220545Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/prohostai,ProhostAI,5.0,2026-09-06T17:04:11.220717Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/educato,Educato,5.0,2026-09-06T17:04:11.220874Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/saphira-ai,Saphira AI,7.0,2026-09-06T17:04:11.221033Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/mem0,Mem0,10.0,2026-09-06T17:04:11.221081Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/cheers,Cheers,2.0,2026-09-06T17:04:11.221238Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/understood-care,Understood Care,7.0,2026-09-06T17:04:11.221402Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/variant,Variant,5.0,2026-09-06T17:04:11.221559Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/doublezero,Doublezero,2.0,2026-09-06T17:04:11.221719Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/superunit,Superunit,5.0,2026-09-06T17:04:11.221887Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/undermind,Undermind,,2026-09-06T17:04:11.222044Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/domu-technology-inc,Domu Technology Inc.,50.0,2026-09-06T17:04:11.222212Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/ultra,Ultra,4.0,2026-09-06T17:04:11.222247Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/angstrom-ai,Ångström AI,5.0,2026-09-06T17:04:11.222409Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/coval,Coval,10.0,2026-09-06T17:04:11.222446Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/marr-labs,Marr Labs,9.0,2026-09-06T17:04:11.222610Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/forge-rewards,Forge Rewards,5.0,2026-09-06T17:04:11.222770Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/retailready,RetailReady,12.0,2026-09-06T17:04:11.222931Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/million,Million,5.0,2026-09-06T17:04:11.223093Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/getcrux,GetCrux,9.0,2026-09-06T17:04:11.223259Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/inspectmind-ai,InspectMind AI,2.0,2026-09-06T17:04:11.223425Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/yarn-2,Yarn,6.0,2026-09-06T17:04:11.223463Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/kater-ai,kater.ai,3.0,2026-09-06T17:04:11.223632Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/mathos,Mathos,5.0,2026-09-06T17:04:11.223805Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/tower,Tower,3.0,2026-09-06T17:04:11.223848Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/dragoneye,Dragoneye,2.0,2026-09-06T17:04:11.224008Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/latted,Latted,2.0,2026-09-06T17:04:11.224169Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/forge,Forge,6.0,2026-09-06T17:04:11.224412Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/integuru,Integuru,5.0,2026-09-06T17:04:11.224648Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/voxops-ai,VoxOps AI,6.0,2026-09-06T17:04:11.224826Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/reform,Sureform,13.0,2026-09-06T17:04:11.225011Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/piramidal,Piramidal,10.0,2026-09-06T17:04:11.225174Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/evolvere-biosciences,Evolvere BioSciences,3.0,2026-09-06T17:04:11.225340Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/spur,Spur,8.0,2026-09-06T17:04:11.225384Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/silogy,Silogy,3.0,2026-09-06T17:04:11.225551Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/senso,Senso,8.0,2026-09-06T17:04:11.225596Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/openfoundry,OpenFoundry,2.0,2026-09-06T17:04:11.225757Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/magic-hour,Magic Hour,2.0,2026-09-06T17:04:11.225923Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/marblism,Marblism,5.0,2026-09-06T17:04:11.226115Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/commodityai,CommodityAI,6.0,2026-09-06T17:04:11.226302Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/veles,Veles,5.0,2026-09-06T17:04:11.226345Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/fluently,Fluently,2.0,2026-09-06T17:04:11.226512Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/basepilot,Basepilot,2.0,2026-09-06T17:04:11.226679Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/aqua-voice,Aqua Voice,5.0,2026-09-06T17:04:11.226843Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/deepnight,Deepnight,16.0,2026-09-06T17:04:11.227005Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/adapted,Adapted,2.0,2026-09-06T17:04:11.227174Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/ocular-ai,Ocular AI,8.0,2026-09-06T17:04:11.227342Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/retell-ai,Retell AI,50.0,2026-09-06T17:04:11.227581Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/rove,Rove,4.0,2026-09-06T17:04:11.227645Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/camelai,camelAI,3.0,2026-09-06T17:04:11.227817Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/spark,Spark,5.0,2026-09-06T17:04:11.227858Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/downlink,Downlink,1.0,2026-09-06T17:04:11.228032Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/shepherd-2,Shepherd,5.0,2026-09-06T17:04:11.228372Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/zep-ai,Zep AI,10.0,2026-09-06T17:04:11.228625Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/openmart,Openmart,6.0,2026-09-06T17:04:11.228805Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/alai,Alai,5.0,2026-09-06T17:04:11.228864Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/brainbase-labs,Brainbase Labs,4.0,2026-09-06T17:04:11.229038Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/focal,Focal,2.0,2026-09-06T17:04:11.229076Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/ligo-biosciences,Ligo Biosciences,4.0,2026-09-06T17:04:11.229400Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/model-ml,Model ML,80.0,2026-09-06T17:04:11.229620Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/betterbasket,BetterBasket,5.0,2026-09-06T17:04:11.229796Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/justai,JustAI,4.0,2026-09-06T17:04:11.229995Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/risotto,Risotto,3.0,2026-09-06T17:04:11.230203Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/diana,Diana,7.0,2026-09-06T17:04:11.234783Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/yondu,Yondu,12.0,2026-09-06T17:04:11.234844Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/raindrop,Raindrop,9.0,2026-09-06T17:04:11.235036Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/centauri-ai,Centauri AI,5.0,2026-09-06T17:04:11.235232Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/prosights,ProSights,14.0,2026-09-06T17:04:11.235414Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/manifold-freight,Manifold Freight,5.0,2026-09-06T17:04:11.235597Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/edgetrace,EdgeTrace,2.0,2026-09-06T17:04:11.235778Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/clarum,Clarm,2.0,2026-09-06T17:04:11.235993Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/offdeal,OffDeal,15.0,2026-09-06T17:04:11.236166Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/overeasy,Overeasy,2.0,2026-09-06T17:04:11.236337Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/andy-ai,Andy AI,5.0,2026-09-06T17:04:11.236507Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/hazel-2,Hazel,7.0,2026-09-06T17:04:11.236549Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/conduit-ai,Conduit,15.0,2026-09-06T17:04:11.236718Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/whip,Whip,6.0,2026-09-06T17:04:11.236757Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/toma,Toma,20.0,2026-09-06T17:04:11.236793Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/carma,Carma,15.0,2026-09-06T17:04:11.236832Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/superagent,Superagent,2.0,2026-09-06T17:04:11.237007Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/sagaland,Sagaland,2.0,2026-09-06T17:04:11.237181Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/ellipsis,Ellipsis,2.0,2026-09-06T17:04:11.237350Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/solari-ai,Solari AI,1.0,2026-09-06T17:04:11.237521Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/pazi,Pazi,7.0,2026-09-06T17:04:11.237557Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/salvy,Salvy,27.0,2026-09-06T17:04:11.237595Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/centralize,Centralize,9.0,2026-09-06T17:04:11.237765Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/nanocorp,NanoCorp,1.0,2026-09-06T17:04:11.237945Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/firebender,Firebender,1.0,2026-09-06T17:04:11.238127Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/feldy,Feldy,8.0,2026-09-06T17:04:11.238163Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/fuse-2,Fuse,3.0,2026-09-06T17:04:11.238202Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/parallel,Parallel,15.0,2026-09-06T17:04:11.238375Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/vibrant-labs,Vibrant Labs,6.0,2026-09-06T17:04:11.238551Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/pandasai,PandasAI,3.0,2026-09-06T17:04:11.238724Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/inquery-2,InQuery,4.0,2026-09-06T17:04:11.238899Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/gloglo,GloGlo,3.0,2026-09-06T17:04:11.239073Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/tamarind-bio,Tamarind Bio,20.0,2026-09-06T17:04:11.239246Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/clarion,Clarion,16.0,2026-09-06T17:04:11.239417Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/decipher-ai,Decipher AI,4.0,2026-09-06T17:04:11.239591Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/lemonslice,LemonLime,8.0,2026-09-06T17:04:11.239765Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/polished,Polished,,2026-09-06T17:04:11.240088Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/guide-labs,Guide Labs,6.0,2026-09-06T17:04:11.240280Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/monumint,Monumint,5.0,2026-09-06T17:04:11.240446Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/respan,Respan,23.0,2026-09-06T17:04:11.240620Z
