schemaVersion,recordType,source.name,source.url,content.startupName,content.pricingModel,collectedAt
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/innate,Innate,UNKNOWN,2026-09-06T23:02:49.302519Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/capy,Capy,UNKNOWN,2026-09-06T23:02:49.302536Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/consus,Consus,UNKNOWN,2026-09-06T23:02:49.302595Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/permitportal,PermitPortal,UNKNOWN,2026-09-06T23:02:49.302653Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/gecko-security,Gecko Security,UNKNOWN,2026-09-06T23:02:49.302712Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/moonshine,Moonshine,UNKNOWN,2026-09-06T23:02:49.302772Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/abundant,Abundant,UNKNOWN,2026-09-06T23:02:49.302830Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/autocomputer,AutoComputer,UNKNOWN,2026-09-06T23:02:49.302891Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/vly-ai-2,vly.ai,UNKNOWN,2026-09-06T23:02:49.302913Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/pearson-labs,Pearson Labs,UNKNOWN,2026-09-06T23:02:49.302978Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/stewdio,Stewdio,UNKNOWN,2026-09-06T23:02:49.303037Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/unusual,Unusual,UNKNOWN,2026-09-06T23:02:49.303098Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/hybrd,HYBRD,UNKNOWN,2026-09-06T23:02:49.303112Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/freebuff,Freebuff,UNKNOWN,2026-09-06T23:02:49.303172Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/lingodotdev,Lingo.dev,UNKNOWN,2026-09-06T23:02:49.303232Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/luthor,Luthor,UNKNOWN,2026-09-06T23:02:49.303290Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/keye,Keye,UNKNOWN,2026-09-06T23:02:49.303303Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/riskcube,RiskCube,UNKNOWN,2026-09-06T23:02:49.303362Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/ctgt,CTGT,UNKNOWN,2026-09-06T23:02:49.303381Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/issen,ISSEN,UNKNOWN,2026-09-06T23:02:49.303396Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/attimet,attimet,UNKNOWN,2026-09-06T23:02:49.303455Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/astrix-health,Matcha,UNKNOWN,2026-09-06T23:02:49.303514Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/endstack,Endstack,UNKNOWN,2026-09-06T23:02:49.303573Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/archil,Archal,UNKNOWN,2026-09-06T23:02:49.303641Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/vespper,Vespper,UNKNOWN,2026-09-06T23:02:49.303703Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/vortexify,Vortexify,UNKNOWN,2026-09-06T23:02:49.303763Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/revyl,Revyl,UNKNOWN,2026-09-06T23:02:49.303777Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/raycaster,Raycaster,UNKNOWN,2026-09-06T23:02:49.303839Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/healthspark,HealthSpark,UNKNOWN,2026-09-06T23:02:49.303899Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/openbenchmarks,Openbenchmarks,UNKNOWN,2026-09-06T23:02:49.303959Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/darkgrade,Darkgrade,UNKNOWN,2026-09-06T23:02:49.304019Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/candle,Candle,UNKNOWN,2026-09-06T23:02:49.304081Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/streamable,Streamable,UNKNOWN,2026-09-06T23:02:49.304145Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/symphony,Symphony,UNKNOWN,2026-09-06T23:02:49.304204Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/galini,Galini,UNKNOWN,2026-09-06T23:02:49.304263Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/riveter,Rivet,UNKNOWN,2026-09-06T23:02:49.304324Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/onlook,Onlook,UNKNOWN,2026-09-06T23:02:49.304384Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/dreamrp,Dream,UNKNOWN,2026-09-06T23:02:49.304445Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/conductor,Conductor,UNKNOWN,2026-09-06T23:02:49.304511Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/delineate,Delineate,UNKNOWN,2026-09-06T23:02:49.304570Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/syntra,Syntra,UNKNOWN,2026-09-06T23:02:49.304632Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/pathpilot,PathPilot,UNKNOWN,2026-09-06T23:02:49.304694Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/merlin-ai,Merlin AI,UNKNOWN,2026-09-06T23:02:49.304757Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/freestyle,Freestyle,UNKNOWN,2026-09-06T23:02:49.304768Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/arva-ai,Tara AI,UNKNOWN,2026-09-06T23:02:49.304836Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/affil-ai,Affil.ai,UNKNOWN,2026-09-06T23:02:49.304903Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/overlap,Overlap,UNKNOWN,2026-09-06T23:02:49.304972Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/capitol-ai,Capitol AI,UNKNOWN,2026-09-06T23:02:49.305121Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/void,Void,UNKNOWN,2026-09-06T23:02:49.305139Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/anglera,Anglera,UNKNOWN,2026-09-06T23:02:49.305200Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/browseros,BrowserOS,UNKNOWN,2026-09-06T23:02:49.305262Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/henry-2,Henry,UNKNOWN,2026-09-06T23:02:49.305278Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/ficra,Ficra,UNKNOWN,2026-09-06T23:02:49.305293Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/pipeshift,Pipeshift,UNKNOWN,2026-09-06T23:02:49.305353Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/vera-health,Vera Health,UNKNOWN,2026-09-06T23:02:49.305414Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/pharos,Pharos,UNKNOWN,2026-09-06T23:02:49.305475Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/et-al,et al.,UNKNOWN,2026-09-06T23:02:49.305491Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/keet,Keet,UNKNOWN,2026-09-06T23:02:49.305503Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/no-logo,No Logo,UNKNOWN,2026-09-06T23:02:49.305565Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/dayflow,Dayflow,UNKNOWN,2026-09-06T23:02:49.305628Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/surebright,SureBright,UNKNOWN,2026-09-06T23:02:49.305688Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/usul,Usul,UNKNOWN,2026-09-06T23:02:49.305703Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/oway,Oway,UNKNOWN,2026-09-06T23:02:49.305718Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/elayne,Elayne,UNKNOWN,2026-09-06T23:02:49.305780Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/blaze-2,Blaze,UNKNOWN,2026-09-06T23:02:49.305794Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/tradeflow,TradeFlow,UNKNOWN,2026-09-06T23:02:49.305855Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/voker,Voker,UNKNOWN,2026-09-06T23:02:49.305869Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/rastro,Astro,UNKNOWN,2026-09-06T23:02:49.305933Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/quetzal,Quetzal,UNKNOWN,2026-09-06T23:02:49.305996Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/typa,Typa,UNKNOWN,2026-09-06T23:02:49.306010Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/draft-the-record,Draft The Record,UNKNOWN,2026-09-06T23:02:49.306073Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/orca-client,Orca Client,UNKNOWN,2026-09-06T23:02:49.306139Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/assembly-hoa,Assembly HOA,UNKNOWN,2026-09-06T23:02:49.306199Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/autarc,autarc,UNKNOWN,2026-09-06T23:02:49.306260Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/polymet,Polymet,UNKNOWN,2026-09-06T23:02:49.306321Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/propaya,Propaya,UNKNOWN,2026-09-06T23:02:49.306382Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/zeropath,ZeroPath,UNKNOWN,2026-09-06T23:02:49.306447Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/bluedoor,Bluedoor,UNKNOWN,2026-09-06T23:02:49.306511Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/starcloud,Starcloud,UNKNOWN,2026-09-06T23:02:49.306573Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/dataleap,Dataleap,UNKNOWN,2026-09-06T23:02:49.306634Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/handled,Handled,UNKNOWN,2026-09-06T23:02:49.306698Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/rescript,Rescript,UNKNOWN,2026-09-06T23:02:49.306761Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/heroui,HeroUI,UNKNOWN,2026-09-06T23:02:49.306823Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/haystackeditor,Haystack,UNKNOWN,2026-09-06T23:02:49.306894Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/odo,Odo,UNKNOWN,2026-09-06T23:02:49.306910Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/cartage,Cartage,UNKNOWN,2026-09-06T23:02:49.306980Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/youshift,YouShift,UNKNOWN,2026-09-06T23:02:49.307043Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/palmier,Palmier,UNKNOWN,2026-09-06T23:02:49.307104Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/simple-ai,Besimple AI,UNKNOWN,2026-09-06T23:02:49.307172Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/sensei,Sensei,UNKNOWN,2026-09-06T23:02:49.307235Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/laminar,Laminar,UNKNOWN,2026-09-06T23:02:49.307246Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/presti-ai,PARES AI,UNKNOWN,2026-09-06T23:02:49.307310Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/the-forecasting-company,The Forecasting Company,UNKNOWN,2026-09-06T23:02:49.307374Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/praxos,Praxos,UNKNOWN,2026-09-06T23:02:49.307437Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/zettascale,Zettascale,UNKNOWN,2026-09-06T23:02:49.307501Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/brighterway,Brighterway,UNKNOWN,2026-09-06T23:02:49.307563Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/soff,Soff,UNKNOWN,2026-09-06T23:02:49.307578Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/parley,Parley,UNKNOWN,2026-09-06T23:02:49.307640Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/thunder-compute,Thunder Compute,UNKNOWN,2026-09-06T23:02:49.307703Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/kura-ai,Kura AI,UNKNOWN,2026-09-06T23:02:49.307767Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/emergent,Emergent,UNKNOWN,2026-09-06T23:02:49.307829Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/zeit-ai,Zeit AI,UNKNOWN,2026-09-06T23:02:49.307890Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/piggy-robotics,Piggy Robotics,UNKNOWN,2026-09-06T23:02:49.307953Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/distro,Distro,UNKNOWN,2026-09-06T23:02:49.308016Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/mage-legal,Mage Legal,UNKNOWN,2026-09-06T23:02:49.308080Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/conductor-quantum,Conductor Quantum,UNKNOWN,2026-09-06T23:02:49.308142Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/opslane,Opslane,UNKNOWN,2026-09-06T23:02:49.308203Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/winfunc,winfunc,UNKNOWN,2026-09-06T23:02:49.308266Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/seals-ai,Seals AI,UNKNOWN,2026-09-06T23:02:49.308328Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/drillbit,Drillbit,UNKNOWN,2026-09-06T23:02:49.308392Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/sharpe,Harper,UNKNOWN,2026-09-06T23:02:49.308455Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/redouble-ai,Redouble AI,UNKNOWN,2026-09-06T23:02:49.308518Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/planbase,Planbase,UNKNOWN,2026-09-06T23:02:49.308582Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/anara,Anara,UNKNOWN,2026-09-06T23:02:49.308596Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/vibe,Vibe,UNKNOWN,2026-09-06T23:02:49.308610Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/zoa-research,Zoa Research,UNKNOWN,2026-09-06T23:02:49.308700Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/clearly-ai,Clearly AI,UNKNOWN,2026-09-06T23:02:49.308771Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/overstand-labs,Overstand Labs,UNKNOWN,2026-09-06T23:02:49.309049Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/ontra-mobility,Ontra Mobility,UNKNOWN,2026-09-06T23:02:49.309134Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/aluna,Aluna,UNKNOWN,2026-09-06T23:02:49.309150Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/panora,Panora,UNKNOWN,2026-09-06T23:02:49.309216Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/cmux,cmux,UNKNOWN,2026-09-06T23:02:49.309230Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/creativemode,CreativeMode,UNKNOWN,2026-09-06T23:02:49.309298Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/anthrogen,Anthrogen,UNKNOWN,2026-09-06T23:02:49.309375Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/benchify,Benchify,UNKNOWN,2026-09-06T23:02:49.309442Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/fazeshift,Fazeshift,UNKNOWN,2026-09-06T23:02:49.309510Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/taxgpt,TaxGPT,UNKNOWN,2026-09-06T23:02:49.309577Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/mito-health,Mito Health,UNKNOWN,2026-09-06T23:02:49.309650Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/lighthouz-ai,Lighthouz AI,UNKNOWN,2026-09-06T23:02:49.309783Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/modus,Modus,UNKNOWN,2026-09-06T23:02:49.309809Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/ledgerup,LedgerUp,UNKNOWN,2026-09-06T23:02:49.309889Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/plume,Plume,UNKNOWN,2026-09-06T23:02:49.309903Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/stormy,Stormy,UNKNOWN,2026-09-06T23:02:49.309973Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/dench-com,Dench.com,UNKNOWN,2026-09-06T23:02:49.310039Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/gauge,Gauge,UNKNOWN,2026-09-06T23:02:49.310053Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/kenley,Kenley,UNKNOWN,2026-09-06T23:02:49.310119Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/tivara,Nivara,UNKNOWN,2026-09-06T23:02:49.310191Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/minusx,MinusX,UNKNOWN,2026-09-06T23:02:49.310260Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/joinlore,Lore,UNKNOWN,2026-09-06T23:02:49.310366Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/parahelp,Parahelp,UNKNOWN,2026-09-06T23:02:49.310439Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/codeviz,CodeViz,UNKNOWN,2026-09-06T23:02:49.310509Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/runlocal-ai,RunLocal AI,UNKNOWN,2026-09-06T23:02:49.310584Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/dodo,Dodo,UNKNOWN,2026-09-06T23:02:49.310599Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/elevate-2,Elevate,UNKNOWN,2026-09-06T23:02:49.310671Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/storia-ai,Storia AI,UNKNOWN,2026-09-06T23:02:49.310742Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/deepsim-inc,"DeepSim, Inc.",UNKNOWN,2026-09-06T23:02:49.310815Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/scape,Scape,UNKNOWN,2026-09-06T23:02:49.310831Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/proxis,Proxis,UNKNOWN,2026-09-06T23:02:49.310901Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/willow,Willow,UNKNOWN,2026-09-06T23:02:49.310974Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/cloudglue,Cloudglue,UNKNOWN,2026-09-06T23:02:49.311215Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/networkocean,NetworkOcean,UNKNOWN,2026-09-06T23:02:49.311313Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/silurian,Silurian,UNKNOWN,2026-09-06T23:02:49.311384Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/unbound,Unbound,UNKNOWN,2026-09-06T23:02:49.311450Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/decisional-ai,Decisional AI,UNKNOWN,2026-09-06T23:02:49.311518Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/stardrift,Stardrift,UNKNOWN,2026-09-06T23:02:49.311585Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/firstwork,FirstWork,UNKNOWN,2026-09-06T23:02:49.311651Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/sorcerer,Sorcerer,UNKNOWN,2026-09-06T23:02:49.311810Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/wordware,Wordware,UNKNOWN,2026-09-06T23:02:49.311997Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/maitai,Maitai,UNKNOWN,2026-09-06T23:02:49.312145Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/corgi-insurance,Corgi Insurance,UNKNOWN,2026-09-06T23:02:49.312317Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/sagecare,Sage Care,UNKNOWN,2026-09-06T23:02:49.312462Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/bayesline,Bayesline,UNKNOWN,2026-09-06T23:02:49.312614Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/digitalcarbon,DigitalCarbon,UNKNOWN,2026-09-06T23:02:49.312741Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/random-labs,Random Labs,UNKNOWN,2026-09-06T23:02:49.312901Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/unsloth-ai,Unsloth AI,UNKNOWN,2026-09-06T23:02:49.313039Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/codes-health,Codes Health,UNKNOWN,2026-09-06T23:02:49.313198Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/entangl,Entangl,UNKNOWN,2026-09-06T23:02:49.313352Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/prohostai,ProhostAI,UNKNOWN,2026-09-06T23:02:49.313485Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/educato,Educato,UNKNOWN,2026-09-06T23:02:49.313624Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/saphira-ai,Saphira AI,UNKNOWN,2026-09-06T23:02:49.313779Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/mem0,Mem0,UNKNOWN,2026-09-06T23:02:49.313836Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/cheers,Cheers,UNKNOWN,2026-09-06T23:02:49.313931Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/understood-care,Understood Care,UNKNOWN,2026-09-06T23:02:49.314004Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/variant,Variant,UNKNOWN,2026-09-06T23:02:49.314071Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/doublezero,Doublezero,UNKNOWN,2026-09-06T23:02:49.314140Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/superunit,Superunit,UNKNOWN,2026-09-06T23:02:49.314206Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/undermind,Undermind,UNKNOWN,2026-09-06T23:02:49.314276Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/domu-technology-inc,Domu Technology Inc.,UNKNOWN,2026-09-06T23:02:49.314346Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/ultra,Ultra,UNKNOWN,2026-09-06T23:02:49.314360Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/angstrom-ai,Ångström AI,UNKNOWN,2026-09-06T23:02:49.314430Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/coval,Coval,UNKNOWN,2026-09-06T23:02:49.314444Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/marr-labs,Marr Labs,UNKNOWN,2026-09-06T23:02:49.314515Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/forge-rewards,Forge Rewards,UNKNOWN,2026-09-06T23:02:49.314583Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/retailready,RetailReady,UNKNOWN,2026-09-06T23:02:49.314655Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/million,Million,UNKNOWN,2026-09-06T23:02:49.314728Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/getcrux,GetCrux,UNKNOWN,2026-09-06T23:02:49.314796Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/inspectmind-ai,InspectMind AI,UNKNOWN,2026-09-06T23:02:49.314866Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/yarn-2,Yarn,UNKNOWN,2026-09-06T23:02:49.314881Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/kater-ai,kater.ai,UNKNOWN,2026-09-06T23:02:49.314950Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/mathos,Mathos,UNKNOWN,2026-09-06T23:02:49.315019Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/tower,Tower,UNKNOWN,2026-09-06T23:02:49.315037Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/dragoneye,Dragoneye,UNKNOWN,2026-09-06T23:02:49.315110Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/latted,Latted,UNKNOWN,2026-09-06T23:02:49.315190Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/forge,Forge,UNKNOWN,2026-09-06T23:02:49.315206Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/integuru,Integuru,UNKNOWN,2026-09-06T23:02:49.315278Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/voxops-ai,VoxOps AI,UNKNOWN,2026-09-06T23:02:49.315350Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/reform,Sureform,UNKNOWN,2026-09-06T23:02:49.315431Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/piramidal,Piramidal,UNKNOWN,2026-09-06T23:02:49.315505Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/evolvere-biosciences,Evolvere BioSciences,UNKNOWN,2026-09-06T23:02:49.315586Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/spur,Spur,UNKNOWN,2026-09-06T23:02:49.315602Z
